# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	391618	392865	-							EGCR1_RS01845	1248		old_locus_tag=EGCR1_01845
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	391618	392865	-	WP_114524003.1	WP_114524003.1		glutamate-5-semialdehyde dehydrogenase			EGCR1_RS01845	1248	415	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	392871	393671	-					proB		EGCR1_RS01850	801		old_locus_tag=EGCR1_01850
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	392871	393671	-	WP_114524004.1	WP_114524004.1		glutamate 5-kinase	proB		EGCR1_RS01850	801	266	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	393970	394188	+							EGCR1_RS01855	219		old_locus_tag=EGCR1_01855
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	393970	394188	+	WP_010781525.1	WP_010781525.1		YneF family protein			EGCR1_RS01855	219	72	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	394400	395314	+					trxB		EGCR1_RS01860	915		old_locus_tag=EGCR1_01860
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	394400	395314	+	WP_086305533.1	WP_086305533.1		thioredoxin-disulfide reductase	trxB		EGCR1_RS01860	915	304	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	395504	397894	+							EGCR1_RS01865	2391		old_locus_tag=EGCR1_01865
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	395504	397894	+	WP_114524005.1	WP_114524005.1		DEAD/DEAH box helicase family protein			EGCR1_RS01865	2391	796	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	398073	399797	+							EGCR1_RS01870	1725		old_locus_tag=EGCR1_01870
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	398073	399797	+	WP_114524006.1	WP_114524006.1		phospho-sugar mutase			EGCR1_RS01870	1725	574	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	399811	400098	+							EGCR1_RS01875	288		old_locus_tag=EGCR1_01875
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	399811	400098	+	WP_010781521.1	WP_010781521.1		metalloregulator ArsR/SmtB family transcription factor			EGCR1_RS01875	288	95	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	400226	401515	+							EGCR1_RS01880	1290		old_locus_tag=EGCR1_01880
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	400226	401515	+	WP_010781520.1	WP_010781520.1		homoserine dehydrogenase			EGCR1_RS01880	1290	429	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	401518	402576	+					thrC		EGCR1_RS01885	1059		old_locus_tag=EGCR1_01885
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	401518	402576	+	WP_010781519.1	WP_010781519.1		threonine synthase	thrC		EGCR1_RS01885	1059	352	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	402573	403436	+					thrB		EGCR1_RS01890	864		old_locus_tag=EGCR1_01890
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	402573	403436	+	WP_086305537.1	WP_086305537.1		homoserine kinase	thrB		EGCR1_RS01890	864	287	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	404171	405442	+							EGCR1_RS01895	1272		old_locus_tag=EGCR1_01895
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	404171	405442	+	WP_114524007.1	WP_114524007.1		PLP-dependent transferase			EGCR1_RS01895	1272	423	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	405446	406372	+					metA		EGCR1_RS01900	927		old_locus_tag=EGCR1_01900
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	405446	406372	+	WP_114524008.1	WP_114524008.1		homoserine O-succinyltransferase	metA		EGCR1_RS01900	927	308	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	406378	407232	-							EGCR1_RS01905	855		old_locus_tag=EGCR1_01905
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	406378	407232	-	WP_010781515.1	WP_010781515.1		kinase/pyrophosphorylase			EGCR1_RS01905	855	284	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	407318	407755	+							EGCR1_RS01910	438		old_locus_tag=EGCR1_01910
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	407318	407755	+	WP_010781514.1	WP_010781514.1		transcriptional repressor			EGCR1_RS01910	438	145	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	407894	408070	+					rpsU		EGCR1_RS01915	177		old_locus_tag=EGCR1_01915
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	407894	408070	+	WP_002356740.1	WP_002356740.1		30S ribosomal protein S21	rpsU		EGCR1_RS01915	177	58	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	408092	408538	+							EGCR1_RS01920	447		old_locus_tag=EGCR1_01920
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	408092	408538	+	WP_010781513.1	WP_010781513.1		GatB/YqeY domain-containing protein			EGCR1_RS01920	447	148	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	409124	410044	+							EGCR1_RS01925	921		old_locus_tag=EGCR1_01925
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	409124	410044	+	WP_044926416.1	WP_044926416.1		PhoH family protein			EGCR1_RS01925	921	306	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	410060	412264	+							EGCR1_RS01930	2205		old_locus_tag=EGCR1_01930
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	410060	412264	+	WP_010781511.1	WP_010781511.1		HDIG domain-containing protein			EGCR1_RS01930	2205	734	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	412264	412737	+					ybeY		EGCR1_RS01935	474		old_locus_tag=EGCR1_01935
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	412264	412737	+	WP_010781510.1	WP_010781510.1		rRNA maturation RNase YbeY	ybeY		EGCR1_RS01935	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	412721	413113	+							EGCR1_RS01940	393		old_locus_tag=EGCR1_01940
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	412721	413113	+	WP_211272735.1	WP_211272735.1		diacylglycerol kinase family protein			EGCR1_RS01940	393	130	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	413146	414045	+					era		EGCR1_RS01945	900		old_locus_tag=EGCR1_01945
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	413146	414045	+	WP_086305539.1	WP_086305539.1		GTPase Era	era		EGCR1_RS01945	900	299	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	414105	414884	+					recO		EGCR1_RS01950	780		old_locus_tag=EGCR1_01950
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	414105	414884	+	WP_010781507.1	WP_010781507.1		DNA repair protein RecO	recO		EGCR1_RS01950	780	259	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	414912	415286	-							EGCR1_RS01955	375		old_locus_tag=EGCR1_01955
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	414912	415286	-	WP_114524009.1	WP_114524009.1		hypothetical protein			EGCR1_RS01955	375	124	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	415286	415693	-							EGCR1_RS01960	408		old_locus_tag=EGCR1_01960
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	415286	415693	-	WP_114524010.1	WP_114524010.1		hypothetical protein			EGCR1_RS01960	408	135	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	415910	417469	+					hisG		EGCR1_RS01965	1560		old_locus_tag=EGCR1_01965
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	415910	417469	+	WP_114524011.1	WP_114524011.1		ATP phosphoribosyltransferase	hisG		EGCR1_RS01965	1560	519	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	417466	418746	+					hisD		EGCR1_RS01970	1281		old_locus_tag=EGCR1_01970
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	417466	418746	+	WP_114524012.1	WP_114524012.1		histidinol dehydrogenase	hisD		EGCR1_RS01970	1281	426	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	418743	419801	+					hisC		EGCR1_RS01975	1059		old_locus_tag=EGCR1_01975
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	418743	419801	+	WP_114524013.1	WP_114524013.1		histidinol-phosphate transaminase	hisC		EGCR1_RS01975	1059	352	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	419798	420391	+					hisB		EGCR1_RS01980	594		old_locus_tag=EGCR1_01980
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	419798	420391	+	WP_114524014.1	WP_114524014.1		imidazoleglycerol-phosphate dehydratase HisB	hisB		EGCR1_RS01980	594	197	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	420403	421029	+					hisH		EGCR1_RS01985	627		old_locus_tag=EGCR1_01985
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	420403	421029	+	WP_114524015.1	WP_114524015.1		imidazole glycerol phosphate synthase subunit HisH	hisH		EGCR1_RS01985	627	208	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	421026	421748	+					hisA		EGCR1_RS01990	723		old_locus_tag=EGCR1_01990
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	421026	421748	+	WP_114524016.1	WP_114524016.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		EGCR1_RS01990	723	240	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	421745	422503	+					hisF		EGCR1_RS01995	759		old_locus_tag=EGCR1_01995
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	421745	422503	+	WP_114524017.1	WP_114524017.1		imidazole glycerol phosphate synthase subunit HisF	hisF		EGCR1_RS01995	759	252	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	422516	423148	+					hisIE		EGCR1_RS02000	633		old_locus_tag=EGCR1_02000
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	422516	423148	+	WP_114524018.1	WP_114524018.1		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE		EGCR1_RS02000	633	210	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	423173	424000	+							EGCR1_RS02005	828		old_locus_tag=EGCR1_02005
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	423173	424000	+	WP_114524019.1	WP_114524019.1		histidinol-phosphatase HisJ family protein			EGCR1_RS02005	828	275	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	424417	425304	+					glyQ		EGCR1_RS02010	888		old_locus_tag=EGCR1_02010
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	424417	425304	+	WP_086305552.1	WP_086305552.1		glycine--tRNA ligase subunit alpha	glyQ		EGCR1_RS02010	888	295	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	425306	427384	+					glyS		EGCR1_RS02015	2079		old_locus_tag=EGCR1_02015
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	425306	427384	+	WP_114524020.1	WP_114524020.1		glycine--tRNA ligase subunit beta	glyS		EGCR1_RS02015	2079	692	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	427431	428372	-							EGCR1_RS02020	942		old_locus_tag=EGCR1_02020
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	427431	428372	-	WP_114524021.1	WP_114524021.1		AEC family transporter			EGCR1_RS02020	942	313	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	428486	430420	-							EGCR1_RS02025	1935		old_locus_tag=EGCR1_02025
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	428486	430420	-	WP_114524022.1	WP_114524022.1		fructose-1,6-bisphosphatase			EGCR1_RS02025	1935	644	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	430543	431355	-							EGCR1_RS02030	813		old_locus_tag=EGCR1_02030
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	430543	431355	-	WP_010781491.1	WP_010781491.1		kinase/pyrophosphorylase			EGCR1_RS02030	813	270	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	431367	431996	-							EGCR1_RS02035	630		old_locus_tag=EGCR1_02035
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	431367	431996	-	WP_010781490.1	WP_010781490.1		helix-turn-helix transcriptional regulator			EGCR1_RS02035	630	209	
gene	tRNA	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	432238	432309	+							EGCR1_RS02040	72		old_locus_tag=EGCR1_02040
tRNA		GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	432238	432309	+				tRNA-Glu			EGCR1_RS02040	72		anticodon=CTC
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	432560	432997	+							EGCR1_RS02045	438		old_locus_tag=EGCR1_02045
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	432560	432997	+	WP_114524023.1	WP_114524023.1		hypothetical protein			EGCR1_RS02045	438	145	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	433167	433640	+							EGCR1_RS02050	474		old_locus_tag=EGCR1_02050
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	433167	433640	+	WP_114524024.1	WP_114524024.1		hypothetical protein			EGCR1_RS02050	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	433644	434861	+							EGCR1_RS02055	1218		old_locus_tag=EGCR1_02055
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	433644	434861	+	WP_114524025.1	WP_114524025.1		efflux RND transporter periplasmic adaptor subunit			EGCR1_RS02055	1218	405	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	434862	435548	+							EGCR1_RS02060	687		old_locus_tag=EGCR1_02060
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	434862	435548	+	WP_114524026.1	WP_114524026.1		ABC transporter ATP-binding protein			EGCR1_RS02060	687	228	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	435545	436744	+							EGCR1_RS02065	1200		old_locus_tag=EGCR1_02065
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	435545	436744	+	WP_086305559.1	WP_086305559.1		ABC transporter permease			EGCR1_RS02065	1200	399	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	436873	437808	-					yidC		EGCR1_RS02070	936		old_locus_tag=EGCR1_02070
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	436873	437808	-	WP_010781484.1	WP_010781484.1		membrane protein insertase YidC	yidC		EGCR1_RS02070	936	311	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	437913	438185	-							EGCR1_RS02075	273		old_locus_tag=EGCR1_02075
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	437913	438185	-	WP_086305560.1	WP_086305560.1		acylphosphatase			EGCR1_RS02075	273	90	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	438325	439086	+							EGCR1_RS02080	762		old_locus_tag=EGCR1_02080
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	438325	439086	+	WP_114524027.1	WP_114524027.1		RNA methyltransferase			EGCR1_RS02080	762	253	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	439216	439713	+							EGCR1_RS02085	498		old_locus_tag=EGCR1_02085
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	439216	439713	+	WP_010781481.1	WP_010781481.1		HD domain-containing protein			EGCR1_RS02085	498	165	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	440432	441052	+							EGCR1_RS02090	621		old_locus_tag=EGCR1_02090
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	440432	441052	+	WP_114524028.1	WP_114524028.1		YitT family protein			EGCR1_RS02090	621	206	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	441234	441797	+					efp		EGCR1_RS02095	564		old_locus_tag=EGCR1_02095
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	441234	441797	+	WP_010781479.1	WP_010781479.1		elongation factor P	efp		EGCR1_RS02095	564	187	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	442019	442747	+							EGCR1_RS02100	729		old_locus_tag=EGCR1_02100
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	442019	442747	+	WP_114524029.1	WP_114524029.1		helix-turn-helix domain-containing protein			EGCR1_RS02100	729	242	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	442800	443252	-							EGCR1_RS02105	453		old_locus_tag=EGCR1_02105
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	442800	443252	-	WP_010781477.1	WP_010781477.1		hypothetical protein			EGCR1_RS02105	453	150	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	443796	444395	-							EGCR1_RS02110	600		old_locus_tag=EGCR1_02110
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	443796	444395	-	WP_114524030.1	WP_114524030.1		hypothetical protein			EGCR1_RS02110	600	199	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	444449	444832	-							EGCR1_RS02115	384		old_locus_tag=EGCR1_02115
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	444449	444832	-	WP_205242177.1	WP_205242177.1		hypothetical protein			EGCR1_RS02115	384	127	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	444903	445121	-							EGCR1_RS02120	219		old_locus_tag=EGCR1_02120
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	444903	445121	-	WP_010781474.1	WP_010781474.1		DUF2922 family protein			EGCR1_RS02120	219	72	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	445143	445346	-							EGCR1_RS02125	204		old_locus_tag=EGCR1_02125
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	445143	445346	-	WP_044926420.1	WP_044926420.1		hypothetical protein			EGCR1_RS02125	204	67	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	445644	446369	-							EGCR1_RS02130	726		old_locus_tag=EGCR1_02130
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	445644	446369	-	WP_086305565.1	WP_086305565.1		hypothetical protein			EGCR1_RS02130	726	241	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	446914	448020	-							EGCR1_RS02135	1107		old_locus_tag=EGCR1_02135
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	446914	448020	-	WP_114524032.1	WP_114524032.1		site-specific integrase			EGCR1_RS02135	1107	368	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	448376	449275	-							EGCR1_RS02140	900		old_locus_tag=EGCR1_02140
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	448376	449275	-	WP_114525333.1	WP_114525333.1		oligosaccharide biosynthesis protein Alg14			EGCR1_RS02140	900	299	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	449461	449991	-							EGCR1_RS02145	531		old_locus_tag=EGCR1_02145
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	449461	449991	-	WP_010781468.1	WP_010781468.1		folate family ECF transporter S component			EGCR1_RS02145	531	176	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	450305	451045	+							EGCR1_RS02150	741		old_locus_tag=EGCR1_02150
