# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	469883	470551	+						66496696	KU781_RS02185	669		old_locus_tag=KU781_02185
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	469883	470551	+	WP_002291407.1	WP_002291407.1		DUF421 domain-containing protein		66496696	KU781_RS02185	669	222	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	470673	471059	-						66496697	KU781_RS02190	387		old_locus_tag=KU781_02190
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	470673	471059	-	WP_002291408.1	WP_002291408.1		hypothetical protein		66496697	KU781_RS02190	387	128	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	471031	472413	-						66496698	KU781_RS02195	1383		old_locus_tag=KU781_02195
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	471031	472413	-	WP_002291409.1	WP_002291409.1		Y-family DNA polymerase		66496698	KU781_RS02195	1383	460	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	472567	473754	-						66496699	KU781_RS02200	1188		old_locus_tag=KU781_02200
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	472567	473754	-	WP_002291411.1	WP_002291411.1		galactokinase		66496699	KU781_RS02200	1188	395	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	473761	474792	-						66496700	KU781_RS02205	1032		old_locus_tag=KU781_02205
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	473761	474792	-	WP_002291413.1	WP_002291413.1		galactose mutarotase		66496700	KU781_RS02205	1032	343	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	474808	476262	-						66496701	KU781_RS02210	1455		old_locus_tag=KU781_02210
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	474808	476262	-	WP_002291415.1	WP_002291415.1		glycoside-pentoside-hexuronide (GPH):cation symporter		66496701	KU781_RS02210	1455	484	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	476437	477342	+						66496702	KU781_RS02215	906		old_locus_tag=KU781_02215
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	476437	477342	+	WP_002291417.1	WP_002291417.1		AraC family transcriptional regulator		66496702	KU781_RS02215	906	301	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	477434	478111	+						66496703	KU781_RS02220	678		old_locus_tag=KU781_02220
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	477434	478111	+	WP_002291422.1	WP_002291422.1		NAD(P)H-dependent oxidoreductase		66496703	KU781_RS02220	678	225	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	478108	478278	+						66496704	KU781_RS02225	171		old_locus_tag=KU781_02225
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	478108	478278	+	WP_002291423.1	WP_002291423.1		hypothetical protein		66496704	KU781_RS02225	171	56	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	478392	479288	+						66496705	KU781_RS02230	897		old_locus_tag=KU781_02230
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	478392	479288	+	WP_002329589.1	WP_002329589.1		LysM domain-containing protein		66496705	KU781_RS02230	897	298	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	479339	480709	-						66496706	KU781_RS02235	1371		old_locus_tag=KU781_02235
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	479339	480709	-	WP_002314512.1	WP_002314512.1		amino acid permease		66496706	KU781_RS02235	1371	456	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	480948	481694	+						66496707	KU781_RS02240	747		old_locus_tag=KU781_02240
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	480948	481694	+	WP_002329588.1	WP_002329588.1		metal ABC transporter ATP-binding protein		66496707	KU781_RS02240	747	248	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	481691	482530	+						66496708	KU781_RS02245	840		old_locus_tag=KU781_02245
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	481691	482530	+	WP_002308137.1	WP_002308137.1		metal ABC transporter permease		66496708	KU781_RS02245	840	279	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	482531	483481	+						66496709	KU781_RS02250	951		old_locus_tag=KU781_02250
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	482531	483481	+	WP_002329587.1	WP_002329587.1		metal ABC transporter substrate-binding protein		66496709	KU781_RS02250	951	316	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	483622	484374	+						66496710	KU781_RS02255	753		old_locus_tag=KU781_02255
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	483622	484374	+	WP_002286840.1	WP_002286840.1		hypothetical protein		66496710	KU781_RS02255	753	250	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	484393	485544	+					queG	66496711	KU781_RS02260	1152		old_locus_tag=KU781_02260
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	484393	485544	+	WP_002329586.1	WP_002329586.1		tRNA epoxyqueuosine(34) reductase QueG	queG	66496711	KU781_RS02260	1152	383	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	485927	486535	+						66496712	KU781_RS02265	609		old_locus_tag=KU781_02265
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	485927	486535	+	WP_002314516.1	WP_002314516.1		LysM peptidoglycan-binding domain-containing protein		66496712	KU781_RS02265	609	202	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	486700	488337	+						66496713	KU781_RS02270	1638		old_locus_tag=KU781_02270
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	486700	488337	+	WP_002329585.1	WP_002329585.1		phosphoenolpyruvate carboxykinase (ATP)		66496713	KU781_RS02270	1638	545	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	488409	489521	-						66496714	KU781_RS02275	1113		old_locus_tag=KU781_02275
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	488409	489521	-	WP_002314518.1	WP_002314518.1		FAD-binding oxidoreductase		66496714	KU781_RS02275	1113	370	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	489596	490969	-						66496715	KU781_RS02280	1374		old_locus_tag=KU781_02280
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	489596	490969	-	WP_002329584.1	WP_002329584.1		MFS transporter		66496715	KU781_RS02280	1374	457	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	491190	491810	+						66496716	KU781_RS02285	621		old_locus_tag=KU781_02285
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	491190	491810	+	WP_002329583.1	WP_002329583.1		GyrI-like domain-containing protein		66496716	KU781_RS02285	621	206	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	491908	492363	+						66496717	KU781_RS02290	456		old_locus_tag=KU781_02290
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	491908	492363	+	WP_002314521.1	WP_002314521.1		ArgR family transcriptional regulator		66496717	KU781_RS02290	456	151	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	492381	493883	+						66496718	KU781_RS02295	1503		old_locus_tag=KU781_02295
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	492381	493883	+	WP_002329582.1	WP_002329582.1		phosphoglucomutase/phosphomannomutase		66496718	KU781_RS02295	1503	500	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	493978	494184	+						66496719	KU781_RS02300	207		old_locus_tag=KU781_02300
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	493978	494184	+	WP_002308156.1	WP_002308156.1		hypothetical protein		66496719	KU781_RS02300	207	68	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	494269	494670	+						66496720	KU781_RS02305	402		old_locus_tag=KU781_02305
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	494269	494670	+	WP_002286825.1	WP_002286825.1		organic hydroperoxide resistance protein		66496720	KU781_RS02305	402	133	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	494827	496155	+						66496721	KU781_RS02310	1329		old_locus_tag=KU781_02310
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	494827	496155	+	WP_002341996.1	WP_002341996.1		FAD-containing oxidoreductase		66496721	KU781_RS02310	1329	442	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	496177	496803	+						66496722	KU781_RS02315	627		old_locus_tag=KU781_02315
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	496177	496803	+	WP_002329580.1	WP_002329580.1		cysteine hydrolase		66496722	KU781_RS02315	627	208	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	496987	497568	+						66496723	KU781_RS02320	582		old_locus_tag=KU781_02320
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	496987	497568	+	WP_002329579.1	WP_002329579.1		TetR/AcrR family transcriptional regulator		66496723	KU781_RS02320	582	193	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	498293	498868	+						66496724	KU781_RS02325	576		old_locus_tag=KU781_02325
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	498293	498868	+	WP_002291256.1	WP_002291256.1		SOS response-associated peptidase family protein		66496724	KU781_RS02325	576	191	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	499074	499604	-						66496725	KU781_RS02330	531		old_locus_tag=KU781_02330
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	499074	499604	-	WP_229027739.1	WP_229027739.1		flavin reductase		66496725	KU781_RS02330	531	176	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	499750	500433	+						66496726	KU781_RS02335	684		old_locus_tag=KU781_02335
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	499750	500433	+	WP_002291252.1	WP_002291252.1		winged helix-turn-helix domain-containing protein		66496726	KU781_RS02335	684	227	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	500506	501336	-						66496727	KU781_RS02340	831		old_locus_tag=KU781_02340
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	500506	501336	-	WP_002286789.1	WP_002286789.1		manganese catalase family protein		66496727	KU781_RS02340	831	276	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	501544	502878	+						66496728	KU781_RS02345	1335		old_locus_tag=KU781_02345
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	501544	502878	+	WP_002291250.1	WP_002291250.1		ABC transporter substrate-binding protein		66496728	KU781_RS02345	1335	444	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	502919	503830	+						66496729	KU781_RS02350	912		old_locus_tag=KU781_02350
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	502919	503830	+	WP_002291248.1	WP_002291248.1		sugar ABC transporter permease		66496729	KU781_RS02350	912	303	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	503827	504681	+						66496730	KU781_RS02355	855		old_locus_tag=KU781_02355
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	503827	504681	+	WP_002329578.1	WP_002329578.1		carbohydrate ABC transporter permease		66496730	KU781_RS02355	855	284	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	504678	505298	+						66496731	KU781_RS02360	621		old_locus_tag=KU781_02360
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	504678	505298	+	WP_142666942.1	WP_142666942.1		YesL family protein		66496731	KU781_RS02360	621	206	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	505300	505818	+						66496732	KU781_RS02365	519		old_locus_tag=KU781_02365
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	505300	505818	+	WP_002291243.1	WP_002291243.1		phosphatase PAP2 family protein		66496732	KU781_RS02365	519	172	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	506119	510627	+						66496733	KU781_RS02370	4509		old_locus_tag=KU781_02370
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	506119	510627	+	WP_047928386.1	WP_047928386.1		VWA domain-containing protein		66496733	KU781_RS02370	4509	1502	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	510627	511940	+						66496734	KU781_RS02375	1314		old_locus_tag=KU781_02375
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	510627	511940	+	WP_002340984.1	WP_002340984.1		pilin N-terminal domain-containing protein		66496734	KU781_RS02375	1314	437	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	511933	513651	+						66496735	KU781_RS02380	1719		old_locus_tag=KU781_02380
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	511933	513651	+	WP_002291236.1	WP_002291236.1		SpaH/EbpB family LPXTG-anchored major pilin		66496735	KU781_RS02380	1719	572	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	513726	514619	+						66496736	KU781_RS02385	894		old_locus_tag=KU781_02385
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	513726	514619	+	WP_002291235.1	WP_002291235.1		class C sortase		66496736	KU781_RS02385	894	297	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	514803	515477	+						66496737	KU781_RS02390	675		old_locus_tag=KU781_02390
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	514803	515477	+	WP_002291233.1	WP_002291233.1		response regulator transcription factor		66496737	KU781_RS02390	675	224	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	515495	516520	+						66496738	KU781_RS02395	1026		old_locus_tag=KU781_02395
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	515495	516520	+	WP_002291231.1	WP_002291231.1		sensor histidine kinase		66496738	KU781_RS02395	1026	341	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	516609	517475	+						66496739	KU781_RS02400	867		old_locus_tag=KU781_02400
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	516609	517475	+	WP_002291228.1	WP_002291228.1		GRP family sugar transporter		66496739	KU781_RS02400	867	288	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	517512	518888	+						66496740	KU781_RS02405	1377		old_locus_tag=KU781_02405
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	517512	518888	+	WP_002312044.1	WP_002312044.1		amino acid permease		66496740	KU781_RS02405	1377	458	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	518988	520184	-						66496741	KU781_RS02410	1197		old_locus_tag=KU781_02410
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	518988	520184	-	WP_002291224.1	WP_002291224.1		toxic anion resistance protein		66496741	KU781_RS02410	1197	398	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	520307	520969	-						66496742	KU781_RS02415	663		old_locus_tag=KU781_02415
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	520307	520969	-	WP_002329575.1	WP_002329575.1		5-bromo-4-chloroindolyl phosphate hydrolysis family protein		66496742	KU781_RS02415	663	220	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	521197	521760	+						66496743	KU781_RS02420	564		old_locus_tag=KU781_02420
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	521197	521760	+	WP_002329574.1	WP_002329574.1		NUDIX hydrolase		66496743	KU781_RS02420	564	187	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	521773	522057	+					macP	66496744	KU781_RS02425	285		old_locus_tag=KU781_02425
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	521773	522057	+	WP_002291219.1	WP_002291219.1		cell wall synthase accessory phosphoprotein MacP	macP	66496744	KU781_RS02425	285	94	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	522076	522768	+						66496745	KU781_RS02430	693		old_locus_tag=KU781_02430
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	522076	522768	+	WP_002329573.1	WP_002329573.1		5'-methylthioadenosine/adenosylhomocysteine nucleosidase		66496745	KU781_RS02430	693	230	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	522780	523325	+						66496746	KU781_RS02435	546		old_locus_tag=KU781_02435
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	522780	523325	+	WP_002314540.1	WP_002314540.1		cysteine hydrolase		66496746	KU781_RS02435	546	181	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	523590	526859	+						66496747	KU781_RS02440	3270		old_locus_tag=KU781_02440
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	523590	526859	+	WP_080343614.1	WP_080343614.1		DUF1565 domain-containing protein		66496747	KU781_RS02440	3270	1089	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	527157	529064	-						66496748	KU781_RS02445	1908		old_locus_tag=KU781_02445
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	527157	529064	-	WP_002329570.1	WP_002329570.1		peptidase M13		66496748	KU781_RS02445	1908	635	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	529196	530071	+						66496749	KU781_RS02450	876		old_locus_tag=KU781_02450
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	529196	530071	+	WP_002329569.1	WP_002329569.1		hypothetical protein		66496749	KU781_RS02450	876	291	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	530151	531125	+						66496750	KU781_RS02455	975		old_locus_tag=KU781_02455
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	530151	531125	+	WP_002286741.1	WP_002286741.1		ribose-phosphate diphosphokinase		66496750	KU781_RS02455	975	324	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	531549	532694	+						66496751	KU781_RS02460	1146		old_locus_tag=KU781_02460
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	531549	532694	+	WP_002344559.1	WP_002344559.1		cysteine desulfurase		66496751	KU781_RS02460	1146	381	
