# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	942685	942945	+	WP_002295336.1	WP_002295336.1		diacylglycerol kinase		66453926	E6A31_RS04595	261	86	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	943944	945179	-						66453927	E6A31_RS04600	1236		old_locus_tag=E6A31_04945
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	943944	945179	-	WP_002288819.1	WP_002288819.1		glycosyl transferase		66453927	E6A31_RS04600	1236	411	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	945747	946574	+						66453928	E6A31_RS04605	828		old_locus_tag=E6A31_04950
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	945747	946574	+	WP_002288821.1	WP_002288821.1		helix-turn-helix transcriptional regulator		66453928	E6A31_RS04605	828	275	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	946847	947617	-						66453929	E6A31_RS04610	771		old_locus_tag=E6A31_04955
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	946847	947617	-	WP_002288823.1	WP_002288823.1		DeoR/GlpR family DNA-binding transcription regulator		66453929	E6A31_RS04610	771	256	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	947835	948902	+					ulaG	66453930	E6A31_RS04615	1068		old_locus_tag=E6A31_04960
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	947835	948902	+	WP_002288825.1	WP_002288825.1		L-ascorbate 6-phosphate lactonase	ulaG	66453930	E6A31_RS04615	1068	355	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	948920	949381	+						66453931	E6A31_RS04620	462		old_locus_tag=E6A31_04965
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	948920	949381	+	WP_002295331.1	WP_002295331.1		PTS sugar transporter subunit IIA		66453931	E6A31_RS04620	462	153	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	949401	950885	+						66453932	E6A31_RS04625	1485		old_locus_tag=E6A31_04970
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	949401	950885	+	WP_002288827.1	WP_002288827.1		PTS ascorbate transporter subunit IIC		66453932	E6A31_RS04625	1485	494	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	950928	951227	+						66453933	E6A31_RS04630	300		old_locus_tag=E6A31_04975
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	950928	951227	+	WP_002288830.1	WP_002288830.1		PTS sugar transporter subunit IIB		66453933	E6A31_RS04630	300	99	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	951242	951880	+						66453934	E6A31_RS04635	639		old_locus_tag=E6A31_04980
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	951242	951880	+	WP_002288832.1	WP_002288832.1		3-keto-L-gulonate-6-phosphate decarboxylase UlaD		66453934	E6A31_RS04635	639	212	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	951885	952745	+						66453935	E6A31_RS04640	861		old_locus_tag=E6A31_04985
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	951885	952745	+	WP_002289048.1	WP_002289048.1		L-ribulose-5-phosphate 3-epimerase		66453935	E6A31_RS04640	861	286	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	952735	953445	+						66453936	E6A31_RS04645	711		old_locus_tag=E6A31_04990
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	952735	953445	+	WP_002295327.1	WP_002295327.1		L-ribulose-5-phosphate 4-epimerase		66453936	E6A31_RS04645	711	236	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	953677	954111	+						66453937	E6A31_RS04650	435		old_locus_tag=E6A31_04995
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	953677	954111	+	WP_002289050.1	WP_002289050.1		GNAT family N-acetyltransferase		66453937	E6A31_RS04650	435	144	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	954208	954507	-						66453938	E6A31_RS04655	300		old_locus_tag=E6A31_05000
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	954208	954507	-	WP_002289065.1	WP_002289065.1		hypothetical protein		66453938	E6A31_RS04655	300	99	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	954776	954970	-						66453939	E6A31_RS04660	195		old_locus_tag=E6A31_05010
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	954776	954970	-	WP_002289063.1	WP_002289063.1		hypothetical protein		66453939	E6A31_RS04660	195	64	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	955237	956190	+						66453940	E6A31_RS04665	954		old_locus_tag=E6A31_05015
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	955237	956190	+	WP_000222572.1	WP_000222572.1		IS30 family transposase		66453940	E6A31_RS04665	954	317	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	956415	958277	+						66453941	E6A31_RS04670	1863		old_locus_tag=E6A31_05020
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	956415	958277	+	WP_002297183.1	WP_002297183.1		PRD domain-containing protein		66453941	E6A31_RS04670	1863	620	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	958277	958609	+						66453942	E6A31_RS04675	333		old_locus_tag=E6A31_05025
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	958277	958609	+	WP_002291790.1	WP_002291790.1		PRD domain-containing protein		66453942	E6A31_RS04675	333	110	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	958752	960002	-						66453943	E6A31_RS04680	1251		old_locus_tag=E6A31_05030
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	958752	960002	-	WP_002297404.1	WP_002297404.1		IS110 family transposase		66453943	E6A31_RS04680	1251	416	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	960412	960768	+						66453944	E6A31_RS04685	357		old_locus_tag=E6A31_05035
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	960412	960768	+	WP_002288314.1	WP_002288314.1		glycine-rich SFCGS family protein		66453944	E6A31_RS04685	357	118	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	960784	961134	+						66453945	E6A31_RS04690	351		old_locus_tag=E6A31_05040
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	960784	961134	+	WP_002288312.1	WP_002288312.1		DUF4312 family protein		66453945	E6A31_RS04690	351	116	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	961163	961942	+						66453946	E6A31_RS04695	780		old_locus_tag=E6A31_05045
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	961163	961942	+	WP_002288309.1	WP_002288309.1		DUF4311 domain-containing protein		66453946	E6A31_RS04695	780	259	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	961953	962630	+						66453947	E6A31_RS04700	678		old_locus_tag=E6A31_05050
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	961953	962630	+	WP_002296962.1	WP_002296962.1		DUF4310 family protein		66453947	E6A31_RS04700	678	225	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	962649	963755	+						66453948	E6A31_RS04705	1107		old_locus_tag=E6A31_05055
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	962649	963755	+	WP_002288305.1	WP_002288305.1		amidohydrolase/deacetylase family metallohydrolase		66453948	E6A31_RS04705	1107	368	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	963745	964836	+						66453949	E6A31_RS04710	1092		old_locus_tag=E6A31_05060
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	963745	964836	+	WP_002288304.1	WP_002288304.1		DgaE family pyridoxal phosphate-dependent ammonia lyase		66453949	E6A31_RS04710	1092	363	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	964849	965589	+						66453950	E6A31_RS04715	741		old_locus_tag=E6A31_05065
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	964849	965589	+	WP_002288301.1	WP_002288301.1		KDGP aldolase family protein		66453950	E6A31_RS04715	741	246	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	965877	966221	+						66453951	E6A31_RS04720	345		partial;pseudo;old_locus_tag=E6A31_05070
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	965877	966221	+				PTS fructose transporter subunit IIB		66453951	E6A31_RS04720	345		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	966296	966976	+						66453952	E6A31_RS04725	681		old_locus_tag=E6A31_05075
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	966296	966976	+	WP_001015311.1	WP_001015311.1		IS6-like element IS1216 family transposase		66453952	E6A31_RS04725	681	226	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	967125	969329	+					topB	66453953	E6A31_RS04730	2205		old_locus_tag=E6A31_05080
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	967125	969329	+	WP_025481136.1	WP_025481136.1		type IA DNA topoisomerase	topB	66453953	E6A31_RS04730	2205	734	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	969345	969494	+						66455860	E6A31_RS14310	150		
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	969345	969494	+	WP_002295632.1	WP_002295632.1		hypothetical protein		66455860	E6A31_RS14310	150	49	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	969568	970161	+						66453954	E6A31_RS04735	594		old_locus_tag=E6A31_05085
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	969568	970161	+	WP_002330563.1	WP_002330563.1		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein		66453954	E6A31_RS04735	594	197	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	970177	971076	+						66453955	E6A31_RS04740	900		old_locus_tag=E6A31_05090
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	970177	971076	+	WP_002322787.1	WP_002322787.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein		66453955	E6A31_RS04740	900	299	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	971079	971564	+					ssb	66453956	E6A31_RS04745	486		old_locus_tag=E6A31_05095
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	971079	971564	+	WP_002296241.1	WP_002296241.1		single-stranded DNA-binding protein	ssb	66453956	E6A31_RS04745	486	161	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	971930	972190	+						66453957	E6A31_RS04750	261		old_locus_tag=E6A31_05100
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	971930	972190	+	WP_002296240.1	WP_002296240.1		hypothetical protein		66453957	E6A31_RS04750	261	86	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	972631	972837	+						66453958	E6A31_RS04755	207		old_locus_tag=E6A31_05110
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	972631	972837	+	WP_002296239.1	WP_002296239.1		hypothetical protein		66453958	E6A31_RS04755	207	68	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	972837	973088	+						66453959	E6A31_RS04760	252		old_locus_tag=E6A31_05115
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	972837	973088	+	WP_002296238.1	WP_002296238.1		hypothetical protein		66453959	E6A31_RS04760	252	83	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	973103	973540	+						66453960	E6A31_RS04765	438		old_locus_tag=E6A31_05120
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	973103	973540	+	WP_002296237.1	WP_002296237.1		hypothetical protein		66453960	E6A31_RS04765	438	145	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	973533	974240	+						66453961	E6A31_RS04770	708		old_locus_tag=E6A31_05125
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	973533	974240	+	WP_002353391.1	WP_002353391.1		hypothetical protein		66453961	E6A31_RS04770	708	235	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	974405	974605	+						70761986	E6A31_RS14455	201		old_locus_tag=E6A31_05130
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	974405	974605	+	WP_002330566.1	WP_002330566.1		hypothetical protein		70761986	E6A31_RS14455	201	66	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	974621	974800	+						66453962	E6A31_RS04775	180		old_locus_tag=E6A31_05135
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	974621	974800	+	WP_002305761.1	WP_002305761.1		hypothetical protein		66453962	E6A31_RS04775	180	59	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975141	975404	+						66453963	E6A31_RS04780	264		old_locus_tag=E6A31_05140
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975141	975404	+	WP_002287514.1	WP_002287514.1		hypothetical protein		66453963	E6A31_RS04780	264	87	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975398	975748	+						66453964	E6A31_RS04785	351		old_locus_tag=E6A31_05145
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975398	975748	+	WP_002321032.1	WP_002321032.1		type II toxin-antitoxin system PemK/MazF family toxin		66453964	E6A31_RS04785	351	116	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975772	976386	-						66453965	E6A31_RS04790	615		old_locus_tag=E6A31_05150
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	975772	976386	-	WP_010729795.1	WP_010729795.1		recombinase family protein		66453965	E6A31_RS04790	615	204	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	976700	977122	+						66453966	E6A31_RS04795	423		old_locus_tag=E6A31_05155
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	976700	977122	+	WP_002303116.1	WP_002303116.1		hypothetical protein		66453966	E6A31_RS04795	423	140	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977132	977335	+						66453967	E6A31_RS04800	204		old_locus_tag=E6A31_05160
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977132	977335	+	WP_002299573.1	WP_002299573.1		hypothetical protein		66453967	E6A31_RS04800	204	67	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977537	977821	+						66453968	E6A31_RS04805	285		partial;pseudo;old_locus_tag=E6A31_05165
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977537	977821	+				recombinase family protein		66453968	E6A31_RS04805	285		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977896	978576	+						66453969	E6A31_RS04810	681		old_locus_tag=E6A31_05170
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	977896	978576	+	WP_010861579.1	WP_010861579.1		IS6-like element IS1216 family transposase		66453969	E6A31_RS04810	681	226	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	978765	979085	-						66453970	E6A31_RS04815	321		partial;pseudo;old_locus_tag=E6A31_05175
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	978765	979085	-				helix-turn-helix domain-containing protein		66453970	E6A31_RS04815	321		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	979136	979816	-						66453971	E6A31_RS04820	681		old_locus_tag=E6A31_05180
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	979136	979816	-	WP_010861579.1	WP_010861579.1		IS6-like element IS1216 family transposase		66453971	E6A31_RS04820	681	226	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	979878	980624	+						66453972	E6A31_RS04825	747		old_locus_tag=E6A31_05185
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	979878	980624	+	WP_238786685.1	WP_238786685.1		hypothetical protein		66453972	E6A31_RS04825	747	248	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	980713	981099	+						66453973	E6A31_RS04830	387		old_locus_tag=E6A31_05190
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	980713	981099	+	WP_000391061.1	WP_000391061.1		hypothetical protein		66453973	E6A31_RS04830	387	128	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	981424	982041	+						66453974	E6A31_RS04835	618		old_locus_tag=E6A31_05195
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	981424	982041	+	WP_001224538.1	WP_001224538.1		recombinase family protein		66453974	E6A31_RS04835	618	205	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982082	982381	+						66453975	E6A31_RS04840	300		old_locus_tag=E6A31_05200
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982082	982381	+	WP_000366408.1	WP_000366408.1		BRCT domain-containing protein		66453975	E6A31_RS04840	300	99	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982415	982582	+						66453976	E6A31_RS04845	168		old_locus_tag=E6A31_05205
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982415	982582	+	WP_000824191.1	WP_000824191.1		hypothetical protein		66453976	E6A31_RS04845	168	55	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982627	983046	-						66453977	E6A31_RS04850	420		partial;pseudo;old_locus_tag=E6A31_05210
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	982627	983046	-				recombinase family protein		66453977	E6A31_RS04850	420		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	983103	983783	-						66453978	E6A31_RS04855	681		old_locus_tag=E6A31_05215
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	983103	983783	-	WP_002319817.1	WP_002319817.1		IS6-like element ISS1N family transposase		66453978	E6A31_RS04855	681	226	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	983853	984233	+						66453979	E6A31_RS04860	381		partial;pseudo;old_locus_tag=E6A31_05225
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	983853	984233	+				transposase		66453979	E6A31_RS04860	381		partial;pseudo
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	984290	984661	+						70761987	E6A31_RS14460	372		partial;pseudo
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	984290	984661	+				GNAT family N-acetyltransferase		70761987	E6A31_RS14460	372		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	984763	985935	+						66453981	E6A31_RS04870	1173		old_locus_tag=E6A31_05235
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	984763	985935	+	WP_065305737.1	WP_065305737.1		IS256 family transposase		66453981	E6A31_RS04870	1173	390	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	985988	986722	+					aph(2'')-I	66453982	E6A31_RS04875	735		partial;pseudo;old_locus_tag=E6A31_05240
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	985988	986722	+				APH(2'')-Ia/If/Ih family aminoglycoside O-phosphotransferase	aph(2'')-I	66453982	E6A31_RS04875	735		partial;pseudo
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	986852	987064	-						66453983	E6A31_RS04880	213		partial;pseudo;old_locus_tag=E6A31_05245
