# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	565518	566330	+						67039049	J9537_RS02755	813		old_locus_tag=J9537_02755
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	565518	566330	+	WP_218256661.1	WP_218256661.1		MetQ/NlpA family ABC transporter substrate-binding protein		67039049	J9537_RS02755	813	270	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	566323	567123	+						67039050	J9537_RS02760	801		old_locus_tag=J9537_02760
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	566323	567123	+	WP_218256662.1	WP_218256662.1		DUF169 domain-containing protein		67039050	J9537_RS02760	801	266	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	567135	568109	+						67039051	J9537_RS02765	975		old_locus_tag=J9537_02765
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	567135	568109	+	WP_218256663.1	WP_218256663.1		ATP-binding cassette domain-containing protein		67039051	J9537_RS02765	975	324	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	568102	568758	+						67039052	J9537_RS02770	657		old_locus_tag=J9537_02770
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	568102	568758	+	WP_218256664.1	WP_218256664.1		ABC transporter permease		67039052	J9537_RS02770	657	218	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	568933	570132	+						67039053	J9537_RS02775	1200		old_locus_tag=J9537_02775
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	568933	570132	+	WP_218256665.1	WP_218256665.1		MFS transporter		67039053	J9537_RS02775	1200	399	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	570325	571974	+						67039054	J9537_RS02780	1650		old_locus_tag=J9537_02780
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	570325	571974	+	WP_218256666.1	WP_218256666.1		hypothetical protein		67039054	J9537_RS02780	1650	549	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	572072	572338	+						67039055	J9537_RS02785	267		old_locus_tag=J9537_02785
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	572072	572338	+	WP_218256667.1	WP_218256667.1		rRNA processing protein		67039055	J9537_RS02785	267	88	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	572359	573435	+						67039056	J9537_RS02790	1077		old_locus_tag=J9537_02790
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	572359	573435	+	WP_218256668.1	WP_218256668.1		hypothetical protein		67039056	J9537_RS02790	1077	358	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	573566	574324	+						67039057	J9537_RS02795	759		old_locus_tag=J9537_02795
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	573566	574324	+	WP_218256669.1	WP_218256669.1		MurR/RpiR family transcriptional regulator		67039057	J9537_RS02795	759	252	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	574526	575881	+						67039058	J9537_RS02800	1356		old_locus_tag=J9537_02800
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	574526	575881	+	WP_218256670.1	WP_218256670.1		PTS sugar transporter subunit IIC		67039058	J9537_RS02800	1356	451	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	575909	577339	+						67039059	J9537_RS02805	1431		old_locus_tag=J9537_02805
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	575909	577339	+	WP_218256671.1	WP_218256671.1		6-phospho-beta-glucosidase		67039059	J9537_RS02805	1431	476	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	577353	577673	+						67039060	J9537_RS02810	321		old_locus_tag=J9537_02810
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	577353	577673	+	WP_218257313.1	WP_218257313.1		PTS sugar transporter subunit IIB		67039060	J9537_RS02810	321	106	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	577698	578012	+						67039061	J9537_RS02815	315		old_locus_tag=J9537_02815
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	577698	578012	+	WP_218256672.1	WP_218256672.1		PTS lactose/cellobiose transporter subunit IIA		67039061	J9537_RS02815	315	104	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578082	578291	-						67039062	J9537_RS02820	210		old_locus_tag=J9537_02820
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578082	578291	-	WP_218256673.1	WP_218256673.1		hypothetical protein		67039062	J9537_RS02820	210	69	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578351	578665	-						67039063	J9537_RS02825	315		old_locus_tag=J9537_02825
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578351	578665	-	WP_218256674.1	WP_218256674.1		DsrE family protein		67039063	J9537_RS02825	315	104	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578675	578935	-						67039064	J9537_RS02830	261		old_locus_tag=J9537_02830
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	578675	578935	-	WP_010746854.1	WP_010746854.1		metal-sensitive transcriptional regulator		67039064	J9537_RS02830	261	86	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	579115	579426	+						67039065	J9537_RS02835	312		old_locus_tag=J9537_02835
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	579115	579426	+	WP_218256675.1	WP_218256675.1		rhodanese-like domain-containing protein		67039065	J9537_RS02835	312	103	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	579428	581077	+						67039066	J9537_RS02840	1650		old_locus_tag=J9537_02840
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	579428	581077	+	WP_218256676.1	WP_218256676.1		FAD-dependent oxidoreductase		67039066	J9537_RS02840	1650	549	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	581070	581369	+						67039067	J9537_RS02845	300		old_locus_tag=J9537_02845
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	581070	581369	+	WP_218256677.1	WP_218256677.1		rhodanese-like domain-containing protein		67039067	J9537_RS02845	300	99	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	581528	582205	+					deoC	67039068	J9537_RS02850	678		old_locus_tag=J9537_02850
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	581528	582205	+	WP_218256678.1	WP_218256678.1		deoxyribose-phosphate aldolase	deoC	67039068	J9537_RS02850	678	225	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	582210	582656	+						67039069	J9537_RS02855	447		old_locus_tag=J9537_02855
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	582210	582656	+	WP_218256679.1	WP_218256679.1		PTS sugar transporter subunit IIA		67039069	J9537_RS02855	447	148	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	582672	584048	+						67039070	J9537_RS02860	1377		old_locus_tag=J9537_02860
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	582672	584048	+	WP_218256680.1	WP_218256680.1		fructose-specific PTS transporter subunit EIIC		67039070	J9537_RS02860	1377	458	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	584057	585079	+						67039071	J9537_RS02865	1023		old_locus_tag=J9537_02865
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	584057	585079	+	WP_218256681.1	WP_218256681.1		Gfo/Idh/MocA family oxidoreductase		67039071	J9537_RS02865	1023	340	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	585080	586126	+						67039072	J9537_RS02870	1047		old_locus_tag=J9537_02870
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	585080	586126	+	WP_218256682.1	WP_218256682.1		alcohol dehydrogenase catalytic domain-containing protein		67039072	J9537_RS02870	1047	348	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	586195	586971	+						67039073	J9537_RS02875	777		old_locus_tag=J9537_02875
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	586195	586971	+	WP_218256683.1	WP_218256683.1		DeoR/GlpR family DNA-binding transcription regulator		67039073	J9537_RS02875	777	258	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	587014	587925	-						67039074	J9537_RS02880	912		old_locus_tag=J9537_02880
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	587014	587925	-	WP_218256684.1	WP_218256684.1		prenyltransferase		67039074	J9537_RS02880	912	303	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	588273	589586	+						67039075	J9537_RS02885	1314		old_locus_tag=J9537_02885
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	588273	589586	+	WP_218256685.1	WP_218256685.1		NCS2 family permease		67039075	J9537_RS02885	1314	437	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	589986	590693	+						67039076	J9537_RS02890	708		old_locus_tag=J9537_02890
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	589986	590693	+	WP_218256686.1	WP_218256686.1		helix-turn-helix domain-containing protein		67039076	J9537_RS02890	708	235	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	591961	592530	+						67039077	J9537_RS02895	570		old_locus_tag=J9537_02895
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	591961	592530	+	WP_218256687.1	WP_218256687.1		hypothetical protein		67039077	J9537_RS02895	570	189	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	592595	593293	+						67039078	J9537_RS02900	699		old_locus_tag=J9537_02900
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	592595	593293	+	WP_010746840.1	WP_010746840.1		helix-turn-helix domain-containing protein		67039078	J9537_RS02900	699	232	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	593552	595063	+					gadC	67039079	J9537_RS02905	1512		old_locus_tag=J9537_02905
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	593552	595063	+	WP_218256688.1	WP_218256688.1		glutamate:gamma-aminobutyrate antiporter	gadC	67039079	J9537_RS02905	1512	503	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	595091	596491	+						67039080	J9537_RS02910	1401		old_locus_tag=J9537_02910
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	595091	596491	+	WP_218256689.1	WP_218256689.1		glutamate decarboxylase		67039080	J9537_RS02910	1401	466	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	596521	597975	-						67039081	J9537_RS02915	1455		old_locus_tag=J9537_02915
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	596521	597975	-	WP_218256690.1	WP_218256690.1		helix-turn-helix domain-containing protein		67039081	J9537_RS02915	1455	484	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	598624	600921	+					pflB	67039082	J9537_RS02920	2298		old_locus_tag=J9537_02920
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	598624	600921	+	WP_245001281.1	WP_245001281.1		formate C-acetyltransferase	pflB	67039082	J9537_RS02920	2298	765	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	601103	602512	+						67039083	J9537_RS02925	1410		old_locus_tag=J9537_02925
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	601103	602512	+	WP_245001282.1	WP_245001282.1		L,D-transpeptidase		67039083	J9537_RS02925	1410	469	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	602548	603204	-						67039084	J9537_RS02930	657		old_locus_tag=J9537_02930
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	602548	603204	-	WP_218257316.1	WP_218257316.1		Crp/Fnr family transcriptional regulator		67039084	J9537_RS02930	657	218	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	603610	603897	+						67039085	J9537_RS02935	288		old_locus_tag=J9537_02935
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	603610	603897	+	WP_218256691.1	WP_218256691.1		hypothetical protein		67039085	J9537_RS02935	288	95	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	603913	605109	+						67039086	J9537_RS02940	1197		old_locus_tag=J9537_02940
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	603913	605109	+	WP_218256692.1	WP_218256692.1		MFS transporter		67039086	J9537_RS02940	1197	398	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	605169	605987	-						67039087	J9537_RS02945	819		old_locus_tag=J9537_02945
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	605169	605987	-	WP_218256693.1	WP_218256693.1		hypothetical protein		67039087	J9537_RS02945	819	272	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	606282	607331	+						67039088	J9537_RS02950	1050		old_locus_tag=J9537_02950
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	606282	607331	+	WP_218256694.1	WP_218256694.1		aspartate-semialdehyde dehydrogenase		67039088	J9537_RS02950	1050	349	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	607603	609285	+						67039089	J9537_RS02955	1683		old_locus_tag=J9537_02955
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	607603	609285	+	WP_218256695.1	WP_218256695.1		ribonuclease J		67039089	J9537_RS02955	1683	560	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	609406	609612	+						67039090	J9537_RS02960	207		old_locus_tag=J9537_02960
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	609406	609612	+	WP_218256696.1	WP_218256696.1		hypothetical protein		67039090	J9537_RS02960	207	68	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	609702	611123	+						67039091	J9537_RS02965	1422		old_locus_tag=J9537_02965
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	609702	611123	+	WP_218256697.1	WP_218256697.1		MFS transporter		67039091	J9537_RS02965	1422	473	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	611265	612596	+						67039092	J9537_RS02970	1332		old_locus_tag=J9537_02970
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	611265	612596	+	WP_010746826.1	WP_010746826.1		DRTGG domain-containing protein		67039092	J9537_RS02970	1332	443	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	612611	613558	+						67039093	J9537_RS02975	948		old_locus_tag=J9537_02975
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	612611	613558	+	WP_218256698.1	WP_218256698.1		bifunctional oligoribonuclease/PAP phosphatase NrnA		67039093	J9537_RS02975	948	315	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	613769	614620	+						67039094	J9537_RS02980	852		old_locus_tag=J9537_02980
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	613769	614620	+	WP_218256699.1	WP_218256699.1		PRD domain-containing protein		67039094	J9537_RS02980	852	283	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	614625	616586	+					nagE	67039095	J9537_RS02985	1962		old_locus_tag=J9537_02985
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	614625	616586	+	WP_218256700.1	WP_218256700.1		N-acetylglucosamine-specific PTS transporter subunit IIBC	nagE	67039095	J9537_RS02985	1962	653	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	616777	617100	+						67039096	J9537_RS02990	324		old_locus_tag=J9537_02990
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	616777	617100	+	WP_010746822.1	WP_010746822.1		zinc ribbon domain-containing protein YjdM		67039096	J9537_RS02990	324	107	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	617215	617925	+						67039097	J9537_RS02995	711		old_locus_tag=J9537_02995
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	617215	617925	+	WP_218256701.1	WP_218256701.1		zinc metallopeptidase		67039097	J9537_RS02995	711	236	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	618211	618546	+						67039098	J9537_RS03000	336		old_locus_tag=J9537_03000
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	618211	618546	+	WP_010746820.1	WP_010746820.1		hypothetical protein		67039098	J9537_RS03000	336	111	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	618640	619143	+					tadA	67039099	J9537_RS03005	504		old_locus_tag=J9537_03005
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	618640	619143	+	WP_218256702.1	WP_218256702.1		tRNA adenosine(34) deaminase TadA	tadA	67039099	J9537_RS03005	504	167	
gene	SRP_RNA	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	619170	619253	+					ffs	67039100	J9537_RS03010	84		old_locus_tag=J9537_03010
ncRNA	SRP_RNA	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	619170	619253	+				signal recognition particle sRNA small type	ffs	67039100	J9537_RS03010	84		
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	619415	620284	+						67039101	J9537_RS03015	870		old_locus_tag=J9537_03015
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	619415	620284	+	WP_218256703.1	WP_218256703.1		SPFH domain-containing protein		67039101	J9537_RS03015	870	289	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	620296	620790	+						67039102	J9537_RS03020	495		old_locus_tag=J9537_03020
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	620296	620790	+	WP_218256704.1	WP_218256704.1		LURP-one-related family protein		67039102	J9537_RS03020	495	164	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	620834	621313	-						67039103	J9537_RS03025	480		old_locus_tag=J9537_03025
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	620834	621313	-	WP_010746816.1	WP_010746816.1		methylated-DNA--[protein]-cysteine S-methyltransferase		67039103	J9537_RS03025	480	159	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	621409	622788	+						67039104	J9537_RS03030	1380		old_locus_tag=J9537_03030
